,body_neg,body_neu,body_pos,body_com,title_neg,title_neu,title_pos,title_com,Title Length,Body Length,Total Length,Title Emoji,Body Emoji,Title Ellipses,Body Ellipses,Title Hashtags,Body Hashtags,Title Exclamations,Body Exclamations,Status Rank,# Reviews,Target Rating
6873,0.104,0.719,0.178,0.7379,0.0,1.0,0.0,0.0,9,64,73,0,0,0,0,0,0,0,0,3,1,4
6874,0.429,0.571,0.0,-0.4588,0.5,0.5,0.0,-0.4588,4,6,10,0,4,0,0,0,0,0,0,0,1,1
6875,0.0,0.653,0.347,0.5848,0.0,0.625,0.375,0.2023,4,14,18,0,0,0,0,0,0,0,1,2,1,5
6876,0.0,0.589,0.411,0.2714,0.0,0.519,0.481,0.5719,5,6,11,0,1,0,0,0,0,0,1,3,1,5
6877,0.192,0.635,0.173,-0.5303,0.608,0.392,0.0,-0.4767,3,63,66,0,0,0,0,0,0,0,7,0,1,1
6878,0.339,0.661,0.0,-0.8668,0.756,0.244,0.0,-0.4767,2,27,29,0,0,0,0,0,0,0,0,1,2,1
6879,0.154,0.846,0.0,-0.4435,0.577,0.423,0.0,-0.6249,7,22,29,0,0,0,0,0,0,0,0,0,4,1
6880,0.282,0.718,0.0,-0.952,0.0,1.0,0.0,0.0,10,73,83,0,0,0,0,0,0,4,8,0,1,1
6881,0.0,0.633,0.367,0.7788,0.0,0.588,0.412,0.6369,7,20,27,0,0,0,0,0,3,0,3,0,2,5
6882,0.0,0.434,0.566,0.7371,0.0,0.0,1.0,0.7163,4,7,11,0,0,0,0,0,0,3,1,0,1,5
6883,0.0,0.795,0.205,0.3237,0.0,0.632,0.368,0.3237,6,18,24,0,0,0,0,0,3,1,1,1,1,5
6884,0.231,0.769,0.0,-0.544,0.0,1.0,0.0,0.0,7,20,27,0,0,0,0,0,0,0,0,2,1,2
6885,0.139,0.783,0.078,-0.857,0.385,0.615,0.0,-0.3612,5,136,141,0,0,0,0,0,0,0,20,0,1,1
6887,0.261,0.599,0.14,-0.7072,0.451,0.549,0.0,-0.6249,7,37,44,0,0,0,0,0,0,0,5,0,1,1
6888,0.076,0.901,0.022,-0.6633,0.468,0.532,0.0,-0.6588,7,65,72,0,0,0,0,0,0,1,0,0,1,1
6890,0.139,0.69,0.17,0.7904,0.506,0.494,0.0,-0.6249,5,339,344,0,0,0,0,0,0,0,0,0,1,1
6892,0.238,0.688,0.075,-0.8953,0.697,0.303,0.0,-0.6808,3,47,50,0,0,0,0,0,0,0,0,0,1,1
6893,0.0,0.527,0.473,0.6696,0.0,1.0,0.0,0.0,3,8,11,0,0,0,0,0,0,0,1,0,1,5
6895,0.077,0.891,0.033,-0.9611,0.0,1.0,0.0,0.0,7,358,365,0,0,0,5,0,0,0,29,1,3,1
6896,0.077,0.891,0.033,-0.9611,0.0,1.0,0.0,0.0,7,358,365,0,0,0,5,0,0,0,29,1,3,1
6897,0.051,0.681,0.268,0.8717,0.0,0.506,0.494,0.5994,5,41,46,0,0,0,0,0,0,0,4,3,2,5
6898,0.357,0.643,0.0,-0.8354,0.358,0.642,0.0,-0.4201,6,28,34,0,0,0,0,0,0,0,0,0,1,1
6899,0.0,1.0,0.0,0.0,0.455,0.545,0.0,-0.3612,5,14,19,0,0,0,0,0,0,0,0,0,1,1
6900,0.149,0.773,0.077,-0.562,0.0,1.0,0.0,0.0,1,54,55,0,0,0,0,0,0,0,8,0,1,1
6901,0.149,0.773,0.077,-0.562,0.0,1.0,0.0,0.0,1,54,55,0,0,0,0,0,0,0,8,0,1,1
6902,0.075,0.808,0.117,0.8711,0.0,0.625,0.375,0.6369,8,217,225,0,0,0,0,0,0,0,3,0,2,5
6903,0.0,0.708,0.292,0.6289,0.0,0.638,0.362,0.5267,7,14,21,0,0,0,0,0,0,0,0,0,1,5
6905,0.0,0.845,0.155,0.6972,0.0,1.0,0.0,0.0,7,28,35,0,0,0,0,0,0,0,0,0,1,1
6906,0.036,0.825,0.138,0.8467,0.307,0.693,0.0,-0.4767,8,84,92,0,0,0,0,0,0,0,0,0,1,1
6907,0.321,0.461,0.218,-0.8322,0.0,0.563,0.437,0.3252,4,48,52,0,0,0,0,0,0,0,0,0,1,1
6908,0.284,0.716,0.0,-0.8096,0.773,0.227,0.0,-0.5267,2,26,28,0,0,0,0,0,0,0,0,0,3,1
6909,0.258,0.596,0.147,-0.8636,0.0,1.0,0.0,0.0,4,60,64,0,0,0,0,0,0,0,0,0,1,1
6910,0.285,0.715,0.0,-0.8988,0.0,1.0,0.0,0.0,7,30,37,0,0,0,0,0,0,0,1,0,1,1
6911,0.285,0.715,0.0,-0.8988,0.0,1.0,0.0,0.0,7,30,37,0,0,0,0,0,0,0,1,0,1,1
6912,0.0,0.844,0.156,0.516,0.0,1.0,0.0,0.0,10,21,31,0,0,0,0,0,0,0,0,0,1,1
6913,0.123,0.726,0.15,0.1344,0.0,1.0,0.0,0.0,5,18,23,0,0,0,0,0,0,0,0,0,1,1
6914,0.123,0.726,0.15,0.1344,0.0,1.0,0.0,0.0,5,18,23,0,0,0,0,0,0,0,0,0,1,1
6915,0.124,0.704,0.172,0.5794,0.0,0.615,0.385,0.3612,5,71,76,0,0,0,0,0,0,0,1,1,1,1
6917,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,17,19,0,0,0,0,0,0,0,0,0,1,1
6918,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,17,19,0,0,0,0,0,0,0,0,0,1,1
6919,0.258,0.742,0.0,-0.7644,0.0,1.0,0.0,0.0,2,26,28,0,0,0,0,0,1,0,1,1,1,1
6920,0.258,0.742,0.0,-0.7644,0.0,1.0,0.0,0.0,2,26,28,0,0,0,0,0,1,0,1,1,1,1
6921,0.258,0.742,0.0,-0.7644,0.0,1.0,0.0,0.0,2,26,28,0,0,0,0,0,1,0,1,1,1,1
6922,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,1,1
6933,0.093,0.638,0.269,0.5927,1.0,0.0,0.0,-0.4767,1,22,23,0,0,0,0,0,0,0,0,0,1,2
6934,0.063,0.829,0.108,0.4337,0.499,0.501,0.0,-0.4574,6,157,163,0,0,0,0,0,0,1,0,1,1,1
6939,0.069,0.877,0.053,-0.34,0.456,0.147,0.397,-0.1027,3,163,166,0,0,0,0,0,0,0,0,0,2,1
6940,0.069,0.877,0.053,-0.34,0.456,0.147,0.397,-0.1027,3,163,166,0,0,0,0,0,0,0,0,0,2,1
6946,0.299,0.615,0.086,-0.6369,0.756,0.244,0.0,-0.4767,2,26,28,0,0,0,0,0,0,0,0,0,1,1
6950,0.0,0.756,0.244,0.8398,0.0,0.526,0.474,0.5574,5,43,48,0,0,0,0,0,0,0,1,2,1,5
6951,0.107,0.813,0.08,0.3204,0.0,0.625,0.375,0.5574,7,59,66,0,0,0,0,0,0,0,0,2,1,1
6955,0.0,0.419,0.581,0.8658,0.0,0.233,0.767,0.5106,2,11,13,0,0,0,0,0,0,0,0,3,1,5
6958,0.0,0.642,0.358,0.4199,0.0,0.545,0.455,0.3612,4,7,11,0,0,0,0,0,0,0,1,2,1,5
6960,0.0,0.783,0.217,0.3612,0.0,0.667,0.333,0.3612,7,11,18,0,0,0,0,0,0,0,0,2,1,4
6978,0.0,0.538,0.462,0.8519,0.0,0.706,0.294,0.3612,7,19,26,0,0,0,0,0,0,0,0,0,1,5
6979,0.0,0.455,0.545,0.8126,0.0,0.239,0.761,0.4926,3,13,16,0,0,0,0,0,0,1,0,0,1,5
6980,0.0,0.769,0.231,0.8402,0.0,0.706,0.294,0.3612,7,35,42,0,0,0,0,0,0,0,0,0,1,5
6981,0.0,0.548,0.452,0.9581,0.0,0.227,0.773,0.8816,7,32,39,0,0,0,0,0,0,0,1,0,1,5
6982,0.0,0.594,0.406,0.8193,0.0,0.706,0.294,0.3612,7,14,21,0,0,0,0,0,0,0,1,2,1,5
7011,0.0,0.528,0.472,0.9081,0.0,0.444,0.556,0.3612,3,22,25,0,0,0,0,0,0,0,0,3,1,5
7012,0.0,0.615,0.385,0.3612,0.0,0.545,0.455,0.3612,6,9,15,0,3,0,0,0,0,0,0,3,1,5
7019,0.022,0.702,0.276,0.9668,0.0,0.51,0.49,0.5859,7,78,85,0,0,0,0,0,0,0,0,0,1,5
7020,0.0,0.579,0.421,0.7902,0.0,0.444,0.556,0.3612,3,16,19,0,0,0,0,0,0,0,0,3,1,5
7026,0.0,0.491,0.509,0.926,0.0,0.706,0.294,0.3612,7,21,28,2,3,0,0,0,0,0,0,3,1,5
7027,0.0,0.815,0.185,0.6114,0.0,1.0,0.0,0.0,4,28,32,0,0,0,0,0,0,0,1,3,1,5
7028,0.03,0.779,0.191,0.8955,0.0,0.444,0.556,0.3612,3,71,74,0,0,0,0,0,0,0,1,3,1,5
7030,0.04,0.624,0.336,0.8969,0.0,0.545,0.455,0.3612,4,35,39,0,0,0,0,0,0,0,0,0,1,5
7035,0.0,0.875,0.125,0.5927,0.0,0.615,0.385,0.3612,5,53,58,0,1,0,0,0,0,0,0,0,1,4
7037,0.0,0.549,0.451,0.8655,0.0,0.615,0.385,0.3612,6,21,27,0,0,0,0,0,0,0,1,2,1,5
7041,0.0,0.464,0.536,0.6983,0.0,0.667,0.333,0.3612,6,9,15,0,0,0,0,0,0,0,0,0,1,5
7042,0.0,0.614,0.386,0.7419,0.0,0.667,0.333,0.3612,6,14,20,0,0,0,0,0,0,0,1,2,1,5
7050,0.0,0.417,0.583,0.6808,0.0,0.444,0.556,0.3612,3,6,9,0,0,0,0,0,0,0,0,2,1,5
7051,0.164,0.464,0.371,0.7923,0.0,0.43,0.57,0.6486,6,29,35,0,0,0,0,0,0,0,0,2,1,5
7053,0.0,0.263,0.737,0.8126,0.0,0.263,0.737,0.8126,6,8,14,0,1,0,0,0,0,0,0,0,1,5
7054,0.0,0.354,0.646,0.9269,0.0,0.361,0.639,0.6486,5,19,24,0,0,0,0,0,0,0,4,3,1,5
7056,0.0,0.575,0.425,0.9515,0.0,0.377,0.623,0.765,6,35,41,0,0,0,0,0,0,0,2,0,1,5
7058,0.0,0.666,0.334,0.8605,0.0,0.706,0.294,0.3612,7,26,33,0,0,0,0,0,0,0,0,2,1,5
7059,0.0,0.741,0.259,0.4199,0.0,0.642,0.358,0.4199,7,11,18,0,0,0,0,0,0,1,1,3,1,5
7060,0.0,0.536,0.464,0.9633,0.0,0.667,0.333,0.3612,6,37,43,0,0,0,0,0,0,0,0,0,1,5
7061,0.0,0.574,0.426,0.9032,0.0,0.352,0.648,0.8113,6,22,28,0,0,0,0,0,0,0,2,3,1,5
7062,0.0,0.549,0.451,0.9441,0.0,0.323,0.677,0.6369,3,35,38,0,0,0,0,0,0,0,1,3,1,5
7063,0.0,0.632,0.368,0.9019,0.0,0.431,0.569,0.765,7,24,31,0,0,0,0,0,0,0,1,0,1,5
7065,0.0,0.678,0.322,0.9287,0.0,0.408,0.592,0.7003,6,40,46,0,0,0,0,0,0,0,0,3,1,5
7067,0.0,0.712,0.288,0.8442,0.0,0.377,0.623,0.765,6,39,45,0,0,0,0,0,0,0,0,2,1,5
7069,0.0,0.516,0.484,0.9569,0.0,1.0,0.0,0.0,2,32,34,0,1,0,0,0,0,0,0,0,1,5
7070,0.0,0.353,0.647,0.6705,0.0,0.286,0.714,0.3612,2,5,7,0,0,0,0,0,0,0,0,0,1,5
7077,0.0,0.333,0.667,0.9438,0.0,0.667,0.333,0.3612,6,17,23,0,2,0,0,0,0,0,0,3,1,5
7078,0.0,0.545,0.455,0.3612,0.0,1.0,0.0,0.0,1,5,6,0,0,0,0,0,0,0,0,0,1,5
7080,0.0,0.691,0.309,0.7003,0.0,0.341,0.659,0.7003,7,20,27,0,0,1,1,0,0,0,0,2,2,5
7084,0.015,0.7,0.285,0.9929,0.0,0.615,0.385,0.3612,5,185,190,0,0,0,0,0,0,0,1,0,1,5
7091,0.0,0.575,0.425,0.9622,0.0,0.233,0.767,0.5106,2,41,43,0,1,0,0,0,0,0,2,3,1,5
7095,0.0,0.634,0.366,0.8316,0.0,0.737,0.263,0.3612,9,27,36,0,0,0,0,0,0,0,0,2,1,5
7096,0.0,0.645,0.355,0.6077,0.0,0.547,0.453,0.6077,8,12,20,0,0,0,0,0,0,0,0,3,1,5
7100,0.0,0.483,0.517,0.9703,0.0,0.737,0.263,0.3612,8,36,44,0,0,0,0,0,0,0,4,0,1,5
7101,0.0,0.46,0.54,0.855,0.0,0.706,0.294,0.3612,7,13,20,0,0,0,0,0,0,0,2,2,1,5
7102,0.0,0.737,0.263,0.3612,0.0,1.0,0.0,0.0,2,9,11,0,0,0,0,0,0,0,0,0,1,5
7105,0.0,0.737,0.263,0.3612,0.0,0.706,0.294,0.3612,7,8,15,0,0,0,0,0,0,0,0,3,1,5
7107,0.105,0.654,0.241,0.8541,0.0,0.213,0.787,0.5719,2,58,60,0,0,0,0,0,0,0,0,0,1,5
7108,0.0,0.845,0.155,0.69,0.0,0.239,0.761,0.4926,3,38,41,0,0,0,0,0,0,1,1,3,1,5
7110,0.0,0.675,0.325,0.9374,0.0,0.762,0.238,0.3612,9,44,53,0,0,0,0,0,0,0,3,3,1,5
7112,0.0,0.518,0.482,0.4199,0.0,0.264,0.736,0.4199,3,5,8,0,0,0,0,0,0,1,1,2,1,5
7113,0.0,0.753,0.247,0.5574,0.0,0.545,0.455,0.3612,4,20,24,0,0,0,0,0,0,0,0,3,2,5
7115,0.0,0.423,0.577,0.6666,0.0,0.545,0.455,0.3612,4,8,12,0,0,0,0,0,0,0,0,2,1,5
7117,0.0,0.628,0.372,0.9299,0.0,0.615,0.385,0.3612,5,39,44,0,2,0,0,0,0,0,1,0,1,5
7119,0.0,0.783,0.217,0.3612,0.0,1.0,0.0,0.0,3,13,16,0,0,0,0,0,0,0,0,2,1,5
7134,0.0,0.542,0.458,0.9332,0.0,0.706,0.294,0.3612,7,30,37,0,0,0,0,0,0,0,0,3,1,5
7135,0.0,0.704,0.296,0.8122,0.0,0.667,0.333,0.3612,6,26,32,0,0,0,0,0,0,0,0,2,1,5
7137,0.0,0.654,0.346,0.7823,0.0,0.667,0.333,0.3612,7,16,23,0,0,0,0,0,0,0,0,3,1,5
7139,0.0,0.552,0.448,0.9392,0.0,1.0,0.0,0.0,6,25,31,0,0,0,0,0,0,0,1,0,1,5
7140,0.0,0.491,0.509,0.91,0.0,0.706,0.294,0.3612,7,21,28,0,1,0,0,0,0,0,0,2,1,5
7143,0.0,0.518,0.482,0.4199,0.0,0.518,0.482,0.4199,5,9,14,0,0,0,0,0,0,1,1,0,1,5
7144,0.0,0.631,0.369,0.8542,0.0,0.545,0.455,0.3612,4,25,29,0,0,0,0,0,0,0,2,0,1,5
7147,0.0,0.522,0.478,0.9646,0.0,0.286,0.714,0.3612,2,34,36,0,7,0,0,0,0,0,2,0,1,5
7148,0.0,0.68,0.32,0.8852,0.0,0.286,0.714,0.3612,2,32,34,0,0,0,0,0,0,0,4,3,1,5
7149,0.0,0.805,0.195,0.8259,0.0,1.0,0.0,0.0,1,53,54,0,0,0,0,0,0,0,1,3,1,5
7150,0.0,0.714,0.286,0.6369,0.0,0.286,0.714,0.3612,2,18,20,0,0,0,0,0,0,0,0,2,1,5
7152,0.0,0.615,0.385,0.3612,0.0,0.286,0.714,0.3612,2,7,9,0,0,0,0,0,0,0,0,3,1,5
7153,0.0,0.387,0.613,0.8779,0.0,0.286,0.714,0.3612,2,13,15,0,0,0,0,0,0,0,0,2,1,5
7154,0.0,0.815,0.185,0.3612,0.0,0.286,0.714,0.3612,2,15,17,0,0,0,0,0,0,0,0,3,1,5
7158,0.0,0.619,0.381,0.5719,0.0,0.575,0.425,0.5719,6,8,14,0,0,0,0,0,0,0,0,2,1,4
7162,0.0,0.608,0.392,0.7003,0.0,0.408,0.592,0.7003,7,12,19,0,0,0,0,0,0,0,0,0,1,5
7168,0.0,0.481,0.519,0.8977,0.0,0.633,0.367,0.4404,6,18,24,0,0,0,0,0,0,0,1,3,1,5
7170,0.0,0.772,0.228,0.8582,0.0,0.256,0.744,0.4404,2,44,46,0,2,0,0,0,0,0,3,3,1,5
7171,0.0,0.656,0.344,0.8118,0.0,0.408,0.592,0.4404,3,22,25,0,0,0,0,0,0,0,2,2,1,5
7172,0.0,0.633,0.367,0.4404,0.0,0.408,0.592,0.4404,4,8,12,0,0,0,0,0,0,0,0,3,1,5
7181,0.0,0.718,0.282,0.9313,0.0,0.526,0.474,0.4019,6,49,55,0,0,0,0,0,0,0,0,3,1,4
7184,0.0,0.492,0.508,0.9081,0.0,0.213,0.787,0.5719,3,20,23,0,0,0,0,0,0,0,0,2,1,5
7185,0.0,0.62,0.38,0.9009,0.0,0.674,0.326,0.4404,8,26,34,0,0,0,0,0,0,0,0,2,1,5
7187,0.0,0.392,0.608,0.7351,0.0,0.286,0.714,0.3612,3,6,9,1,0,0,0,0,0,0,0,3,1,5
7188,0.0,0.404,0.596,0.811,0.0,0.534,0.466,0.5399,7,11,18,0,0,0,0,0,0,2,3,3,1,5
7193,0.0,0.318,0.682,0.8934,0.0,0.431,0.569,0.765,7,9,16,0,0,0,1,0,0,0,0,3,1,5
7194,0.235,0.391,0.375,0.2846,0.554,0.0,0.446,-0.1779,2,11,13,0,0,0,0,0,0,0,0,0,1,5
7195,0.0,0.728,0.272,0.6808,0.0,0.633,0.367,0.4404,6,21,27,0,0,0,1,0,0,0,0,2,1,5
7201,0.0,0.638,0.362,0.9595,0.0,0.263,0.737,0.4215,2,42,44,0,0,0,0,0,0,0,2,3,1,5
7218,0.355,0.645,0.0,-0.296,0.0,0.0,1.0,0.4404,2,8,10,0,0,0,0,0,0,0,0,3,1,5
7219,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,3,4,0,0,0,0,0,0,0,0,0,1,5
7220,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,7,10,0,4,0,0,0,0,0,0,0,1,5
7223,0.0,0.763,0.237,0.4215,0.0,1.0,0.0,0.0,2,11,13,1,1,0,0,0,0,0,0,1,2,5
7224,0.0,0.633,0.367,0.4404,0.0,0.0,1.0,0.4404,1,8,9,0,0,0,0,0,0,0,0,1,2,5
7226,0.0,0.588,0.412,0.6369,0.0,0.417,0.583,0.6369,5,16,21,0,0,0,0,0,4,0,0,0,1,5
7228,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8,13,21,0,0,0,0,0,0,0,0,2,1,3
7229,0.0,0.803,0.197,0.9423,0.0,1.0,0.0,0.0,7,84,91,0,0,0,0,0,0,0,0,0,1,4
7230,0.0,0.725,0.275,0.9729,0.0,1.0,0.0,0.0,7,83,90,0,0,0,0,0,0,0,0,1,1,5
7231,0.0,0.725,0.275,0.9729,0.0,1.0,0.0,0.0,7,83,90,0,0,0,0,0,0,0,0,0,1,5
7232,0.035,0.837,0.128,0.8205,0.0,1.0,0.0,0.0,7,90,97,0,0,0,0,0,0,0,0,0,1,5
7233,0.023,0.918,0.06,0.5106,0.0,1.0,0.0,0.0,5,126,131,0,0,0,0,0,0,3,0,0,1,5
7234,0.0,0.667,0.333,0.6689,0.0,1.0,0.0,0.0,3,13,16,0,0,0,0,0,0,0,1,0,1,5
7235,0.0,0.651,0.349,0.8455,0.31,0.106,0.584,0.555,7,27,34,0,0,0,0,0,0,2,0,0,1,5
7236,0.0,0.525,0.475,0.9589,0.0,0.417,0.583,0.6369,4,33,37,0,0,0,0,0,0,0,4,0,1,5
7237,0.0,0.641,0.359,0.8555,0.0,0.588,0.412,0.6369,7,26,33,0,0,0,0,0,4,0,0,0,1,5
7238,0.0,0.577,0.423,0.5673,0.0,1.0,0.0,0.0,6,12,18,0,0,0,0,0,0,4,5,2,1,5
7239,0.025,0.867,0.108,0.6801,0.0,1.0,0.0,0.0,6,60,66,0,0,0,0,0,0,0,0,0,1,4
7242,0.036,0.925,0.039,0.0258,0.0,1.0,0.0,0.0,7,54,61,0,0,0,0,0,0,0,0,2,1,2
7243,0.0,0.86,0.14,0.8176,0.608,0.392,0.0,-0.4767,3,67,70,0,0,0,0,0,0,0,0,0,1,1
7244,0.0,0.86,0.14,0.8176,0.608,0.392,0.0,-0.4767,3,67,70,0,0,0,0,0,0,0,0,0,1,1
7245,0.051,0.949,0.0,-0.3182,0.0,1.0,0.0,0.0,5,57,62,0,0,0,0,0,0,0,0,1,1,1
7246,0.051,0.949,0.0,-0.3182,0.0,1.0,0.0,0.0,5,57,62,0,0,0,0,0,0,0,0,1,1,1
7247,0.201,0.615,0.184,-0.7191,0.0,1.0,0.0,0.0,7,102,109,0,0,0,0,0,0,0,0,0,1,1
7248,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9,10,19,0,0,0,0,0,0,0,0,0,1,1
7252,0.0,0.748,0.252,0.9476,0.0,0.577,0.423,0.6588,8,64,72,0,0,0,0,0,0,1,0,0,1,5
7253,0.028,0.836,0.137,0.7553,0.0,0.594,0.406,0.6249,7,47,54,0,0,0,0,0,0,0,0,0,1,4
7254,0.028,0.84,0.132,0.7351,0.0,1.0,0.0,0.0,2,47,49,0,0,0,0,0,0,0,0,0,1,4
7255,0.0,0.772,0.228,0.9521,0.0,1.0,0.0,0.0,6,79,85,0,0,0,0,0,0,0,0,0,1,5
7256,0.0,0.926,0.074,0.4588,0.0,1.0,0.0,0.0,6,64,70,0,0,0,0,0,0,0,0,0,1,4
7257,0.0,0.677,0.323,0.9854,0.0,0.208,0.792,0.5859,2,88,90,0,0,0,0,0,0,0,0,0,1,5
7258,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7,44,51,0,0,0,0,0,0,0,0,0,1,5
7259,0.0,0.833,0.167,0.7184,0.0,1.0,0.0,0.0,6,35,41,0,0,0,0,0,0,0,0,0,1,5
7261,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4,15,19,0,0,0,0,0,0,0,0,0,2,1
7263,0.035,0.632,0.332,0.9648,0.0,0.208,0.792,0.5859,4,60,64,0,0,0,0,0,0,0,0,1,1,4
7264,0.045,0.733,0.223,0.7644,0.0,1.0,0.0,0.0,6,31,37,0,0,0,0,0,0,0,1,2,1,5
7265,0.048,0.736,0.216,0.8389,0.0,1.0,0.0,0.0,4,48,52,0,0,0,0,0,0,0,3,3,1,5
7267,0.327,0.673,0.0,-0.7783,0.0,1.0,0.0,0.0,1,22,23,2,0,0,0,0,0,0,0,1,1,1
7268,0.125,0.71,0.165,0.2228,0.577,0.423,0.0,-0.6249,4,99,103,0,0,0,0,0,0,0,0,0,1,1
7269,0.125,0.71,0.165,0.2228,0.577,0.423,0.0,-0.6249,4,99,103,0,0,0,0,0,0,0,0,0,1,1
7270,0.0,0.774,0.226,0.8217,0.0,0.594,0.406,0.6249,7,34,41,0,0,0,0,0,0,0,2,2,1,5
7272,0.211,0.738,0.051,-0.994,0.0,1.0,0.0,0.0,5,309,314,0,0,0,0,0,0,0,1,0,1,1
7273,0.0,0.829,0.171,0.9036,0.0,0.735,0.265,0.2023,6,74,80,0,0,0,0,0,0,0,0,0,1,5
7280,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6,13,19,0,0,0,0,0,0,0,0,3,1,4
7283,0.0,0.694,0.306,0.4738,0.0,1.0,0.0,0.0,5,10,15,0,0,0,0,0,0,0,2,3,1,5
7285,0.03,0.882,0.088,0.5927,0.0,0.633,0.367,0.4404,6,70,76,0,0,0,0,0,0,0,0,0,1,3
7287,0.0,0.743,0.257,0.8263,0.0,0.228,0.772,0.5244,3,38,41,0,0,0,0,0,0,1,0,0,3,5
7288,0.408,0.25,0.342,0.0516,0.0,0.423,0.577,0.6249,4,8,12,0,0,0,0,0,0,0,0,2,7,5
7289,0.0,0.847,0.153,0.6808,0.0,1.0,0.0,0.0,6,39,45,0,0,0,0,0,0,0,0,2,1,3
7290,0.0,0.773,0.227,0.8951,0.0,1.0,0.0,0.0,4,58,62,0,0,0,0,0,0,0,2,3,1,5
7291,0.102,0.692,0.206,0.51,0.0,1.0,0.0,0.0,6,30,36,0,0,0,0,0,0,0,0,3,1,5
7292,0.0,0.871,0.129,0.3646,0.0,1.0,0.0,0.0,6,23,29,0,0,0,0,0,0,0,0,3,1,5
7293,0.0,0.725,0.275,0.9206,0.0,0.261,0.739,0.8588,7,42,49,0,0,0,0,0,0,1,0,3,1,5
7294,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4,12,16,0,0,0,0,0,0,0,0,3,1,5
7295,0.0,0.506,0.494,0.5994,0.0,0.323,0.677,0.2732,2,6,8,0,0,0,0,0,0,0,0,1,1,5
7296,0.0,0.606,0.394,0.7574,0.0,0.0,1.0,0.6588,2,14,16,0,0,0,0,0,0,1,1,3,1,5
7297,0.0,0.53,0.47,0.7351,0.0,0.645,0.355,0.5106,7,9,16,0,0,0,0,0,0,0,0,3,1,5
7298,0.0,0.494,0.506,0.6249,0.0,1.0,0.0,0.0,4,5,9,0,0,0,0,0,0,0,0,3,1,5
7302,0.0,0.704,0.296,0.6369,0.0,0.588,0.412,0.6369,7,13,20,0,0,0,0,0,0,0,0,1,1,5
7303,0.0,0.486,0.514,0.8591,0.0,0.377,0.623,0.765,7,14,21,0,0,0,0,0,0,0,0,1,1,5
7305,0.0,0.388,0.612,0.8877,0.0,0.543,0.457,0.6369,6,15,21,0,0,0,1,0,0,0,6,0,1,5
7306,0.0,0.471,0.529,0.6696,0.0,0.417,0.583,0.6369,4,7,11,0,0,0,0,0,1,0,1,0,1,5
7308,0.0,0.455,0.545,0.8953,0.0,0.4,0.6,0.6696,5,14,19,0,0,0,0,0,0,1,1,0,2,5
7312,0.0,0.614,0.386,0.7425,0.0,0.588,0.412,0.6369,7,14,21,0,0,0,0,0,0,0,0,0,1,5
7313,0.0,0.641,0.359,0.8555,0.0,0.417,0.583,0.8555,8,27,35,0,0,0,0,0,4,0,0,0,1,5
7314,0.0,0.654,0.346,0.8906,0.0,0.488,0.512,0.6369,5,29,34,0,0,0,0,0,0,0,2,1,1,5
7315,0.07,0.597,0.332,0.8779,0.0,0.488,0.512,0.6369,5,34,39,0,0,0,0,0,0,0,0,0,1,5
7316,0.0,0.417,0.583,0.6369,0.0,0.192,0.808,0.6369,2,4,6,0,0,0,0,0,0,0,0,0,1,5
7317,0.0,0.56,0.44,0.6705,0.0,0.421,0.579,0.6705,7,13,20,0,0,0,0,0,2,0,0,0,1,5
7318,0.0,0.582,0.418,0.9094,0.0,0.543,0.457,0.6369,6,24,30,0,0,0,0,0,0,0,3,0,1,5
7319,0.0,0.723,0.277,0.8979,0.0,0.488,0.512,0.6369,6,38,44,0,0,0,0,0,0,0,0,3,1,5
7320,0.0,0.625,0.375,0.6369,0.0,0.588,0.412,0.6369,7,9,16,0,0,0,0,0,0,0,0,0,1,5
7321,0.0,0.323,0.677,0.6369,0.0,0.323,0.677,0.6369,4,3,7,0,0,0,0,0,0,0,0,0,1,5
7323,0.0,0.598,0.402,0.8555,0.0,0.588,0.412,0.6369,7,21,28,0,0,0,0,0,0,0,0,0,1,5
7325,0.0,0.25,0.75,0.8745,0.0,0.0,1.0,0.5574,1,7,8,0,0,0,0,0,0,0,2,3,1,5
7326,0.0,1.0,0.0,0.0,0.0,0.165,0.835,0.7249,5,11,16,0,0,0,0,0,0,3,3,0,2,5
7331,0.0,0.944,0.056,0.3182,0.0,1.0,0.0,0.0,10,49,59,0,2,0,0,0,0,0,0,2,1,5
7332,0.0,0.728,0.272,0.7177,0.0,0.682,0.318,0.4215,8,22,30,0,0,0,0,0,0,0,1,3,1,5
7334,0.0,0.579,0.421,0.7902,0.0,0.69,0.31,0.4019,7,15,22,0,0,0,0,0,0,0,0,2,1,5
7335,0.0,0.644,0.356,0.8553,0.0,0.408,0.592,0.6997,6,23,29,0,0,0,0,0,0,0,0,0,5,5
